location,lat,lon,neighborhood,city
58 Commodore St,41.847257,-71.4180305,Charles,Providence
100 Chester Ave,41.806725,-71.417436,Upper South Providence,Providence
159 Hillside Ave,41.8568745,-71.3923241,,Providence
145 Regent Ave,41.829785,-71.43928799999999,Valley,Providence
100 Washington St,41.8231342,-71.414479,Downtown Providence,Providence
753 Broad St,41.8034217,-71.41940280000001,Elmwood,Providence
1 Davol Sq,41.8174663,-71.4064029,Jewelry District,Providence
59 Burnett St,41.8031119,-71.4265739,West End Providence,Providence
15 Bridge St,41.81773,-71.40214350000001,Fox Point,Providence
744 Atwells Ave,41.8245582,-71.44136879999999,Valley,Providence
Chestnut St At Friendship St,41.819148,-71.41221320000001,Downtown Providence,Providence
127 Friendship St,41.8200517,-71.4114427,Downtown Providence,Providence
261 Rhodes St,41.8076078,-71.40957379999999,Upper South Providence,Providence
104 Pembroke Ave,41.8395295,-71.4303322,,Providence
Eaton St At Pembroke Ave,41.841112,-71.4294094,Wanskuck,Providence
206 Oakland ,41.839914,-71.429219,Elmhurst,Providence
S  Water St At Tockwotton St,41.816915,-71.4000928,Fox Point,Providence
173 Bellevue ,41.8084024,-71.4315922,West End Providence,Providence
148 Pavilion Ave,41.796752,-71.4066689,Lower South Providence,Providence
196 Clarence St,41.8094525,-71.45053659999999,Silver Lake,Providence
16 Bodell Ave,41.81665599999999,-71.453755,Hartford,Providence
Broadway  At Westminster St,41.8166386,-71.44164909999999,Olneyville,Providence
517 Cranston St,41.8092493,-71.4340299,West End Providence,Providence
21 Oneil St,41.8530016,-71.436082,Wanskuck,Providence
Hunting Avenue ,41.8029009,-71.4371038,,Providence
N  Main St At 10Th St,41.8554713,-71.4000073,Hope,Providence
308 Union Ave,41.8067742,-71.4473292,Silver Lake,Providence
Rochambeau At Cole ,41.8457995,-71.38918249999999,Blackstone,Providence
236 Quaker Lane Ln ,41.84476799999999,-71.63345,,Scituate
22 Croyland Rd,41.80334000000001,-71.414479,Lower South Providence,Providence
160 Rutherglen Ave,41.786944,-71.429202,Reservoir,Providence
41 Laura St,41.802036,-71.4203069,Elmwood,Providence
216 Wallace St,41.8086121,-71.4510167,Silver Lake,Providence
716 N  Main St,41.840369,-71.4093089,Mount Hope,Providence
53 Seamans St,41.851292,-71.43972099999999,Wanskuck,Providence
424 Broadway ,41.81899629999999,-71.4320304,Ward 13,Providence
17 South Ct,41.8507453,-71.4430072,Wanskuck,Providence
1 Charles St,41.833374,-71.4111277,,Providence
700 Cranston St,41.805201,-71.4374417,West End Providence,Providence
15 Tappan St,41.8461328,-71.4268519,Wanskuck,Providence
Cranston Statbellvue Ave ,41.8074483,-71.42869639999999,West End Providence,Providence
50 Hollis St,41.8105882,-71.43188959999999,West End Providence,Providence
172 Pine St ,41.8202185,-71.4118003,Downtown Providence,Providence
110 Eaton St,41.841112,-71.431763,Wanskuck,Providence
70 Eaton St,41.84098780000001,-71.43015129999999,Wanskuck,Providence
90 Federal St,41.8222225,-71.4241332,Ward 13,Providence
Spruce St At Ames St,41.824604,-71.4309019,Ward 13,Providence
201 Carpenter St,41.8192093,-71.42564589999999,Ward 13,Providence
334 Douglas Ave,41.8395863,-71.4263529,Smith Hill,Providence
109 Bucklin St,41.8044311,-71.42854489999999,West End Providence,Providence
Searle St At Sayles St,41.8039052,-71.407797,Lower South Providence,Providence
40 Rialto St,41.8369985,-71.4525431,Mount Pleasant,Providence
Steuben St At Atwells Ave,41.8251,-71.4493409,Mount Pleasant,Providence
131 Benevolent St,41.824998,-71.39414099999999,College Hill,Providence
52 E George St,41.825978,-71.391843,Fox Point,Providence
25 Rosedale St,41.8105777,-71.4362754,West End Providence,Providence
86 Superior St,41.8099396,-71.43128,West End Providence,Providence
122 Angell St 1 ,41.8278831,-71.4029628,College Hill,Providence
180 Laurel Hill Ave,41.8124341,-71.4547608,,Providence
27 Elgin St,41.8437488,-71.3980988,,Providence
34 Hanover St,41.80762900000001,-71.42616149999999,West End Providence,Providence
128 Harold St,41.830408,-71.43910799999999,Valley,Providence
131 Elmgrove Ave,41.834437,-71.3905497,Blackstone,Providence
688 Hartford Ave,41.8197546,-71.4680841,Hartford,Providence
175 Wendell St,41.81139700000001,-71.43834100000001,West End Providence,Providence
36 Newbury St,41.8560239,-71.42564589999999,Charles,Providence
30 Lawn St,41.8335948,-71.4468425,Mount Pleasant,Providence
80 Virginia Ln,41.8492264,-71.42867729999999,Wanskuck,Providence
89 Penn St,41.821283,-71.432844,Ward 13,Providence
Houston ,41.8000062,-71.4153882,,Providence
Atwells Ave At Mongenais St,41.8250356,-71.4478498,Mount Pleasant,Providence
00 Lioyd Ave E ,41.8311351,-71.4070799,College Hill,Providence
57 Stansbury St,41.8510769,-71.4321655,Wanskuck,Providence
55 Stephen Hopkins Ct,41.83735,-71.406993,Mount Hope,Providence
120 Sterling Avenue Rd ,41.8107379,-71.448002,Silver Lake,Providence
113 Calverley St,41.8320669,-71.4211729,Smith Hill,Providence
Service 7 Rd At Broadway ,41.8218463,-71.420801,Ward 13,Providence
73 Sycamore St,41.813726,-71.43503299999999,Ward 13,Providence
31 Horacest Street ,41.8170358,-71.4679913,Hartford,Providence
283 Atwells Ave,41.8237732,-71.42742299999999,Ward 13,Providence
34 Irving Ave,41.8327772,-71.3922798,Blackstone,Providence
24 Magdalene St,41.808421,-71.45481,Silver Lake,Providence
178 Roosevelt St,41.810772,-71.450791,Silver Lake,Providence
356 Branch Ave,41.8489266,-71.4172969,Charles,Providence
493 Hope St,41.8400279,-71.39923519999999,,Providence
281 Williams St,41.8227435,-71.39340159999999,Fox Point,Providence
83 Arlington Ave,41.8325738,-71.3935274,Blackstone,Providence
63 Kossuth St,41.8223238,-71.4468582,Olneyville,Providence
67 Canton St,41.830872,-71.442123,Valley,Providence
162 Bellevue Ave,41.8080465,-71.4313509,West End Providence,Providence
15 Mt Vernon St,41.8063174,-71.41701859999999,Upper South Providence,Providence
22 Sassafras St,41.7945989,-71.411658,Elmwood,Providence
139 Lexington Ave,41.7985097,-71.4219816,Elmwood,Providence
19 Rowan St,41.833426,-71.447222,Mount Pleasant,Providence
691 Chalkstone Ave,41.834414,-71.42992699999999,Smith Hill,Providence
33 Huxley Ave,41.8389275,-71.4340412,Elmhurst,Providence
71 Kenyon St,41.821526,-71.42545199999999,Ward 13,Providence
13 Evergreen St,41.8447669,-71.40553369999999,Mount Hope,Providence
11 S  Angell St,41.8297558,-71.3875865,Wayland,Providence
1 Curtis St,41.820782,-71.4482249,Olneyville,Providence
68 Bernon St,41.8351762,-71.4212395,Smith Hill,Providence
111 Summer St,41.815397,-71.418502,Upper South Providence,Providence
29 Blaine St,41.8547008,-71.41525589999999,Charles,Providence
10 Arch St,41.8119219,-71.4233732,West End Providence,Providence
Ford St At Cranston St,41.809982,-71.433105,West End Providence,Providence
850 Eddy St,41.8049953,-71.4068602,Lower South Providence,Providence
Tell St At Almy St,41.82153640000001,-71.4339871,Ward 13,Providence
777 River Ave,41.849434,-71.438706,Wanskuck,Providence
150-180 N. Main Street ,41.8289195,-71.4097207,Downtown Providence,Providence
22 A Street ,41.8144657,-71.4231399,West End Providence,Providence
859 N  Main St,41.8438635,-71.4064776,Mount Hope,Providence
Thackery St At Melrose St,41.7930179,-71.4198813,Elmwood,Providence
10 Armington Ave,41.8270803,-71.4440542,Mount Pleasant,Providence
252 Carpenter St,41.8183036,-71.4271677,Ward 13,Providence
Power St At Thayer St,41.8229706,-71.4000173,,Providence
54 King Philip St,41.8213638,-71.4653478,Hartford,Providence
95 Sutton St,41.8222685,-71.4286706,Ward 13,Providence
268 Indiana Ave,41.78949859999999,-71.4008006,Washington Park,Providence
124 Warrington St,41.7951359,-71.4172969,Elmwood,Providence
Hyat St At Manton Ave,41.82140460000001,-71.4484028,Olneyville,Providence
695 Atwells Ave ,41.8247497,-71.4400732,Valley,Providence
248 Sayles St,41.803821,-71.407629,Lower South Providence,Providence
48 Argol St,41.8566685,-71.4142355,Charles,Providence
747 Broad St,41.8037329,-71.4195766,Elmwood,Providence
70 Goddard St,41.834373,-71.420558,Smith Hill,Providence
110 Doyle Ave,41.8389054,-71.4040263,Mount Hope,Providence
85 Eagle St,41.8247983,-71.43562349999999,Valley,Providence
319 Lowell Ave,41.8185213,-71.4606505,Hartford,Providence
50 Obedier Brown Rd ,,,,
24 Alumni Ave,41.8351075,-71.4006467,College Hill,Providence
82 Clarence St,41.8105819,-71.446144,Silver Lake,Providence
151 Broadway ,41.8216838,-71.4223604,Ward 13,Providence
16 Arbor Dr,41.838652,-71.43721599999999,Elmhurst,Providence
93 Lenox Ave,41.797329,-71.418582,Elmwood,Providence
15 Windmill St,41.854369,-71.4177607,Charles,Providence
97 Academy Ave,41.8274323,-71.4435726,Valley,Providence
2 Pilsudski St ,41.8139592,-71.4452649,Silver Lake,Providence
25 Newton St,41.822952,-71.4223885,Ward 13,Providence
307 Jastram St,41.8440923,-71.4431784,Elmhurst,Providence
19 Walton St,41.8469168,-71.4436886,Elmhurst,Providence
121 Wadsworth St,41.8054115,-71.4350773,West End Providence,Providence
N North Main Street St 5R ,41.8258545,-71.407693,College Hill,Providence
Messer St At Oak St,41.814957,-71.436768,Ward 13,Providence
Ashmont St At Cahill St,41.802231,-71.40786,Lower South Providence,Providence
34 Humboldt Ave,41.83149,-71.39098,Wayland,Providence
163 Devonshire St,41.84996,-71.43544899999999,Wanskuck,Providence
118 Hamilton St,41.79977,-71.421266,Elmwood,Providence
1880 Broad Street ,41.774316,-71.397719,Edgewood,Cranston
432 Friendship St,41.8117315,-71.41902619999999,Upper South Providence,Providence
Rochambeau Ave At Blackstone Blvd,41.8455643,-71.3867339,Blackstone,Providence
196 Narragansett Ave,41.7879525,-71.4230919,Reservoir,Providence
260 Pearl St,41.8143021,-71.4204089,Upper South Providence,Providence
1159 Smithfield Ave ,41.891216,-71.411423,,Lincoln
Claremont Ave At Belmont Ave,41.8320478,-71.4488798,Mount Pleasant,Providence
Chalkstone Ave At Samoset Ave,41.8324219,-71.45278669999999,Mount Pleasant,Providence
362 Dexter St,41.8064146,-71.42873039999999,West End Providence,Providence
48 Gilmore St,41.8117871,-71.4263881,West End Providence,Providence
Don'T Know ,,,,
639 Smith St,41.837232,-71.43222999999999,Elmhurst,Providence
20 Calla St,41.7898936,-71.4039209,Washington Park,Providence
127 Glenbridge Ave,41.822011,-71.46089549999999,Hartford,Providence
237 New York Ave,41.791146,-71.397181,Washington Park,Providence
710 Atwells Ave,41.824487,-71.440193,Valley,Providence
45 Croyland Rd,41.802633,-71.41456,Lower South Providence,Providence
644 Smith St,41.836977,-71.432627,Elmhurst,Providence
Dorrance Street ,41.8230796,-71.4109933,Downtown Providence,Providence
366 Elmwood Ave,41.8022934,-71.4257332,Elmwood,Providence
110 Rugby St,41.798177,-71.40687799999999,Lower South Providence,Providence
115 Beaufort St,41.8306684,-71.4488561,Mount Pleasant,Providence
49 Monticello St,41.8521129,-71.4224455,Charles,Providence
Flower Street ,41.8189349,-71.456749,Hartford,Providence
16 Dresser St,41.8193986,-71.4574216,Hartford,Providence
31 Elmgrove Ave,41.8310154,-71.38940649999999,Wayland,Providence
1173 Chalkstone Ave,41.832976,-71.447242,Mount Pleasant,Providence
7 Whelan Rd,41.81865699999999,-71.454734,Hartford,Providence
55 Julian St,41.8207412,-71.4451728,Olneyville,Providence
Ortoleva Dr At Maynard St,41.827579,-71.457664,Manton,Providence
6 Eddy St ,41.8597512,-71.4828783,,North Providence
Brook St At George M Cohan Blvd,41.8185284,-71.3977975,Fox Point,Providence
22 Durham St,41.8485129,-71.43568069999999,Wanskuck,Providence
32 Glenham St,41.80566,-71.41623,Upper South Providence,Providence
55 Victoria St,41.8339624,-71.4544488,Mount Pleasant,Providence
150 Beaufort St,41.83011399999999,-71.450435,Mount Pleasant,Providence
Ashmont St At Ocean St,41.8017169,-71.41002759999999,Lower South Providence,Providence
49 Ceres St,41.845223,-71.430791,Wanskuck,Providence
247 Swan St,41.80464060000001,-71.4077999,Lower South Providence,Providence
Sackett St At Broad St,41.796176,-71.4121266,Lower South Providence,Providence
67 Joslin St,41.8225214,-71.4468425,Olneyville,Providence
57 Tuxedo Ave,41.8226609,-71.439295,Olneyville,Providence
26 Vinton St,41.8232349,-71.42982599999999,Ward 13,Providence
66 Judith St,41.812677,-71.445047,Silver Lake,Providence
Stewart St ,41.8169459,-71.41789229999999,,Providence
38 Swift St,41.8557982,-71.4128439,Charles,Providence
5 Mountain St,41.82391459999999,-71.4222525,Ward 13,Providence
1264 Elmwood Ave,41.776867,-71.421111,South Elmwood,Providence
167 Valley St,41.8213911,-71.4398951,Olneyville,Providence
40 Rosedale St,41.810319,-71.436748,West End Providence,Providence
105 Abbott St,41.842692,-71.40380800000001,Mount Hope,Providence
283 Plainfield St,41.81404209999999,-71.4479923,Silver Lake,Providence
5 Imera Ave,41.8288883,-71.4559719,Mount Pleasant,Providence
15 Peach Ave,41.8434737,-71.4030361,Mount Hope,Providence
60 Providence St,41.8121709,-71.41652069999999,Upper South Providence,Providence
18 Malvern St,41.85208739999999,-71.41623,Charles,Providence
1352 Eddy St,41.7884412,-71.4024072,Washington Park,Providence
247 Eastwood Ave,41.8153114,-71.4574171,Hartford,Providence
137 Camden Ave,41.839033,-71.426631,Smith Hill,Providence
106 Hanover St,41.8081869,-71.429216,West End Providence,Providence
107 Wayne St,41.8354355,-71.4234659,Smith Hill,Providence
149 Rushmore Ave,41.8300016,-71.4567218,Mount Pleasant,Providence
209 Gordon Ave,41.800355,-71.41450700000001,Lower South Providence,Providence
486 Smith St,41.835683,-71.427127,Smith Hill,Providence
Cranston St At Gilmore St,41.8136219,-71.42766010000001,West End Providence,Providence
332 S Water St ,41.8207718,-71.4042013,Fox Point,Providence
Junction St ,41.8124228,-71.4238558,West End Providence,Providence
75 Erastus St,41.8257086,-71.4505214,Mount Pleasant,Providence
15 Bissell St,41.77738,-71.420068,South Elmwood,Providence
25 Bridge St,41.81743549999999,-71.40187829999999,Fox Point,Providence
30 Farragut Ave,41.7869243,-71.40385669999999,Washington Park,Cranston
584 River Ave,41.8438841,-71.440581,Elmhurst,Providence
121 Tell St,41.8215838,-71.43432690000002,Ward 13,Providence
336 Hartford Ave,41.8176185,-71.4543645,Hartford,Providence
102 Unit St,41.8281233,-71.4547734,Mount Pleasant,Providence
319 Manton Ave,41.8231247,-71.4504601,Olneyville,Providence
Tanner St At Pearl St,41.812043,-71.4157931,Upper South Providence,Providence
53 Roanoke St,41.8316574,-71.4467033,Mount Pleasant,Providence
7 Croyland Rd,41.803579,-71.414937,Lower South Providence,Providence
35 Sassafras St,41.7945994,-71.4122873,Elmwood,Providence
275 Camp St,41.8468486,-71.4004879,Hope,Providence
608 Union Ave,41.8068764,-71.45883669999999,Silver Lake,Providence
480 Cranston St,41.809849,-71.43303399999999,West End Providence,Providence
21 Lewis St,41.8448425,-71.39606169999999,Blackstone,Providence
637 Union Ave,41.8076246,-71.45973599999999,Silver Lake,Providence
374 Veazie St,41.85528499999999,-71.43473999999999,Wanskuck,Providence
88 Unit St,41.8277778,-71.4547271,Mount Pleasant,Providence
334 Veazie St,41.8541337,-71.4351159,Wanskuck,Providence
175 Sterling Ave,41.8105211,-71.4504905,Silver Lake,Providence
Sorrentoatwaldo ,41.8071955,-71.4379723,West End Providence,Providence
39 Ring St,41.82072,-71.43227999999999,Ward 13,Providence
42 Waterman St,41.8269465,-71.4062723,College Hill,Providence
1 Exchange Ter,41.8262057,-71.4109836,Downtown Providence,Providence
Traverse St At Alves Way,41.8185753,-71.39917020000001,Fox Point,Providence
219 Oakland Ave,41.840233,-71.42864,Elmhurst,Providence
81 Sumter St,41.79701,-71.41717899999999,Elmwood,Providence
375 Lloyd Street ,41.833855,-71.3924487,Blackstone,Providence
Pembroke Ave At Chad Brown St ,41.8391171,-71.43023720000001,Elmhurst,Providence
145 Oakland Ave,41.8385269,-71.4292012,,Providence
Cranston St At Ford St,41.809982,-71.433105,West End Providence,Providence
281 Potters Ave,41.8035035,-71.4174736,Lower South Providence,Providence
29 Huxley Ave,41.83882260000001,-71.4340876,Elmhurst,Providence
503 Elmwood Ave,41.7985027,-71.4265138,West End Providence,Providence
80 Ophelia St,41.8184,-71.46423469999999,Hartford,Providence
Myrtle St At Broad St,41.811832,-71.42154390000002,Elmwood,Providence
421 Prairie Ave,41.8027191,-71.4139108,Lower South Providence,Providence
3 Victor Emanuel Ave,41.86074869999999,-71.4265992,,Providence
154 Alverson Ave,41.81798939999999,-71.4599679,Hartford,Providence
57 Warren St,41.8110449,-71.4268692,West End Providence,Providence
65 Stonelaw Ave,41.8469377,-71.4422779,Elmhurst,Providence
31 Ringgold St,41.8219312,-71.42351769999999,Ward 13,Providence
628 Charles St,41.8536504,-71.4206248,Charles,Providence
939 Douglas Ve ,41.853687,-71.437866,Wanskuck,Providence
25 Ida St,41.817683,-71.457792,Hartford,Providence
24 Doyle Ave,41.838609,-71.408099,Mount Hope,Providence
N  Main St At College St,41.8256787,-71.4078251,College Hill,Providence
136 Chester Ave,41.8065404,-71.4189052,Upper South Providence,Providence
124 Murray St,41.807966,-71.4572779,Silver Lake,Providence
40 Wallace St,41.8102781,-71.4445698,Silver Lake,Providence
242 Adelaide Ave,41.7959665,-71.4240689,Elmwood,Providence
206 Oakland Ave,41.839914,-71.429219,Elmhurst,Providence
River Ave At Allston St,41.8298009,-71.4365037,Valley,Providence
29 Chad Brown ,41.8393028,-71.43179119999999,Elmhurst,Providence
50 Pembroke Ave,41.838026,-71.43095699999999,Elmhurst,Providence
299 Admiral St,41.84549380000001,-71.4259215,Wanskuck,Providence
164 Dora St,41.8077596,-71.4488719,Silver Lake,Providence
967 Westminster St,41.8175962,-71.4244168,Ward 13,Providence
79 Benedict St,41.8049445,-71.4354944,West End Providence,Providence
Dryden Ln At Mechanics Ave,41.8427345,-71.409233,Mount Hope,Providence
42 W 42 Crowninshield St St 42 ,41.817148,-71.458364,Hartford,Providence
9 Duxbury St,41.8135024,-71.4607563,Hartford,Providence
