casenumber,counts,location,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year,offense_cat,city,lat,lon,neighborhood
2017-00132265,0,Richmond St At Weybosset St,12,Medical Aid,2017-12-18 10:59:40,TRose,Not Used,No violations,2017,other_crime,Providence,41.8211606,-71.4128684,Downtown Providence
2017-00132261,1,105 California Ave,12,"Fraud, Credit Card",2017-12-18 10:37:57,JBento,11-49-4,FRAUDULENT USE OF CREDIT CARDS,2017,other_crime,Providence,41.7897973,-71.3942975,Washington Park
2017-00132262,1,477 Smith St,12,Motor Vehicle Theft,2017-12-18 10:06:00,JStanzione,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.83600029999999,-71.4267359,Smith Hill
2017-00132252,0,25 Danforth St,12,Juvenile Matter,2017-12-18 09:55:05,EPedchenko,Not Used,No violations,2017,other_crime,Providence,41.8363158,-71.4263844,Smith Hill
2017-00132250,2,1 Reservoir Ave,12,Warrant\Capias,2017-12-18 09:38:00,NField,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017,other_crime,Providence,41.7968503,-71.4265504,
2017-00132246,1,600 Manton Ave,12,Burglary,2017-12-18 09:15:00,JO,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,2017,property_crime,Providence,41.8268462,-71.46084909999999,Manton
2017-00132237,1,60 Douglas Ave,12,Motor Vehicle Theft,2017-12-18 08:41:00,JStanzione,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.8353694,-71.4182446,Smith Hill
2017-00132226,1,353 Smith St,12,Traffic Violation,2017-12-18 08:03:00,JAnnis,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.8345793,-71.4233897,Smith Hill
2017-00132204,0,104 Allston St,12,Request for Assistance,2017-12-18 04:00:15,AMoore,Not Used,No violations,2017,other_crime,Providence,41.8292655,-71.43821559999999,Valley
2017-00132201,1,188 Pratt St ,12,Larceny from Motor Vehicle,2017-12-18 03:09:00,KBass,11-41-1,LARCENY/O $1500 - FROM MV,2017,property_crime,Providence,41.8293761,-71.4074169,College Hill
2017-00132172,1,619 Douglas Ave,12,Warrant\Capias,2017-12-18 01:04:00,RMalloy,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017,other_crime,Providence,41.8470812,-71.4299222,Wanskuck
2017-00132163,1,56 Middleton St,12,Burglary,2017-12-18 00:20:00,MFadale,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017,property_crime,Providence,41.821357,-71.4671102,Hartford
2017-00132139,0,136 Knight St,12,Missing Persons,2017-12-17 22:16:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.8212266,-71.4304511,Ward 13
2017-00132140,0,593 Eddy St,12,Threats,2017-12-17 22:15:00,CBrown,Not Used,No violations,2017,other_crime,Providence,41.8113929,-71.4111264,Upper South Providence
2017-00132137,0,136 Knight St,12,Missing Persons,2017-12-17 22:09:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.8212266,-71.4304511,Ward 13
2017-00132135,0,939 Douglas Ave,12,Missing Persons,2017-12-17 21:55:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.853687,-71.437866,Wanskuck
2017-00132134,3,154 Atwells Ave,12,"Assault, Simple",2017-12-17 21:51:47,MSullivan,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.8231985,-71.423234,Ward 13
2017-00132130,1,124 Wendell St,12,"Assault, Simple",2017-12-17 21:28:00,YGonzalez,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.8110069,-71.43628,West End Providence
2017-00132128,1,775 Cranston St,12,Vandalism,2017-12-17 21:22:00,SIm,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.8041318,-71.43918289999999,West End Providence
2017-00132125,1,270 Indiana Ave,12,"Assault, Simple",2017-12-17 21:13:00,KDemarco,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.7894762,-71.4009543,Washington Park
2017-00132124,1,200 Charles St,12,DUI,2017-12-17 21:08:00,DCastigliego,31-27-2.1,Chemical Test Refusal,2017,other_crime,Providence,41.836611,-71.41309559999999,Mount Hope
2017-00132124,1,200 Charles St,12,DUI,2017-12-17 21:08:00,DCastigliego,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),2017,other_crime,Providence,41.836611,-71.41309559999999,Mount Hope
2017-00132122,1,200 Union Ave,12,Drug Offenses,2017-12-17 21:03:00,MSepe,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2017,other_crime,Providence,41.8076804,-71.4431784,Silver Lake
2017-00132115,0,1206 Broad St,12,Lost Article,2017-12-17 20:35:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.79349759999999,-71.408391,
2017-00132112,1,51 Silver Spring St,12,"Larceny, Shoplifting",2017-12-17 20:09:00,JLopes,11-41-20.1,SHOPLIFTING-IMPLEMENTS OF CONCEALMENT - SHOPLIFTING,2017,property_crime,Providence,41.8454822,-71.4159036,Charles
2017-00132106,1,46 Anchor St,12,"Assault, Simple",2017-12-17 19:54:00,EBreault,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.848346,-71.42728799999999,Wanskuck
2017-00132103,1,Norwich Ave At Broad St,12,Larceny from Motor Vehicle,2017-12-17 19:16:00,Central Station,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.8021588,-71.41865609999999,Elmwood
2017-00132096,1,72 Pocasset Ave,12,"Assault, Simple",2017-12-17 18:59:00,JPirolli,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.81167019999999,-71.4502184,Silver Lake
2017-00132095,0,526 Broad St,12,Request for Assistance,2017-12-17 18:46:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.8095578,-71.4206829,Upper South Providence
2017-00132093,1,481 Charles St,12,Vandalism,2017-12-17 18:35:00,JLopes,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.84832309999999,-71.4195233,Charles
2017-00132083,1,215 Mt Pleasant Ave,12,"Assault, Simple",2017-12-17 18:00:00,DJohnson,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.8319404,-71.4493006,Mount Pleasant
2017-00132079,1,75 Wayne St,12,Municipal Code Violation,2017-12-17 17:55:00,Central Station,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,2017,other_crime,Providence,41.8356893,-71.42212239999999,Smith Hill
2017-00500391,1,101 Highland Ave,12,"Larceny, Other",2017-12-17 17:44:29,CSical,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.8495718,-71.40047129999999,Hope
2017-00500390,1,133 Douglas Ave,12,Larceny from Motor Vehicle,2017-12-17 16:19:34,CSical,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.8366766,-71.4204429,Smith Hill
2017-00132054,0,419 Academy Ave,12,Juvenile Matter,2017-12-17 16:18:00,EBreault,Not Used,No violations,2017,other_crime,Providence,41.836356,-71.444329,Elmhurst
2017-00132051,1,252 Waterman St,12,"Fraud, Swindle",2017-12-17 15:54:00,RMendez,11-41-4,OBT/ MONEY-FALSE PRETENSE/PERSONATION/0 $1500 - FALSE PRETENSE,2017,other_crime,Providence,41.8285048,-71.3865534,Wayland
2017-00132035,1,350 Blackstone St,12,"Assault, Simple",2017-12-17 14:22:00,EFernandez,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.8095148,-71.4181782,Upper South Providence
2017-00132031,1,91 Hartford Ave,12,Larceny from Motor Vehicle,2017-12-17 13:59:00,JNezier,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.817167,-71.447009,Olneyville
2017-00132027,0,190 Linwood Ave,12,Request for Assistance,2017-12-17 13:58:23,MChasse,Not Used,No violations,2017,other_crime,Providence,41.8062847,-71.4323069,West End Providence
2017-00132025,0,9 Parkis Ave,12,Natural Death,2017-12-17 13:55:09,TRose,Not Used,No violations,2017,other_crime,Providence,41.8094093,-71.4221335,Elmwood
2017-00132017,0,657 N  Main St,12,Lost Article,2017-12-17 13:27:00,EChin,Not Used,No violations,2017,other_crime,Providence,41.838627,-71.408906,Mount Hope
2017-00132015,1,10  At Elmwood Ave,12,Traffic Violation,2017-12-17 13:17:00,KMatsumoto,31-8-3,Improper Use of Evidence of Registration or Certificate,2017,other_crime,Providence,41.782324,-71.4178926,South Elmwood
2017-00132015,1,10  At Elmwood Ave,12,Traffic Violation,2017-12-17 13:17:00,KMatsumoto,31-3-1,Operation of Unregistered Vehicle,2017,other_crime,Providence,41.782324,-71.4178926,South Elmwood
2017-00132015,1,10  At Elmwood Ave,12,Traffic Violation,2017-12-17 13:17:00,KMatsumoto,31-47-9,Operating a MV without Evidence of Insurance,2017,other_crime,Providence,41.782324,-71.4178926,South Elmwood
2017-00132015,1,10  At Elmwood Ave,12,Traffic Violation,2017-12-17 13:17:00,KMatsumoto,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,2017,other_crime,Providence,41.782324,-71.4178926,South Elmwood
2017-00132014,1,370 Sharon St,12,"Larceny, Other",2017-12-17 13:16:00,RKessler,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.8460127,-71.4429929,Elmhurst
2017-00132011,0,601 N  Main St,12,Trespass,2017-12-17 13:02:00,EChin,Not Used,No violations,2017,other_crime,Providence,41.8372824,-71.4082834,Mount Hope
2017-00132005,0,139 Messer St,12,Request for Assistance,2017-12-17 12:26:00,MChasse,Not Used,No violations,2017,other_crime,Providence,41.8116922,-71.43587099999999,West End Providence
2017-00131989,1,Wickenden St At Gano St,12,Vandalism,2017-12-17 11:24:00,FMoody,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.8204468,-71.38959539999999,Fox Point
2017-00131986,1,150 Dora St,12,Motor Vehicle Theft,2017-12-17 11:11:31,JKane,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.807891,-71.4484133,Silver Lake
2017-00131985,1,16 Chatham St,12,Larceny from Building,2017-12-17 11:08:00,Central Station,11-41-1,LARCENY/U $1500 - FROM BLD,2017,property_crime,Providence,41.8466587,-71.4169722,Charles
2017-00131977,1,76 Cumberland St,12,Vandalism,2017-12-17 10:30:16,JLeroux,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.8477516,-71.4376657,Elmhurst
2017-00131970,1,Admiral St At Grape St,12,"Fraud, Swindle",2017-12-17 10:03:00,JNajarian,11-17-3,PASSING OF COUNTERFEIT CERT//BILLS/NOTES,2017,other_crime,Providence,41.8462823,-71.4301684,Wanskuck
2017-00131963,0,104 Radcliffe Ave,12,Trespass,2017-12-17 09:15:00,JLeroux,Not Used,No violations,2017,other_crime,Providence,41.83979069999999,-71.4311191,Elmhurst
2017-00131961,0,13 Malbone St,12,Request for Assistance,2017-12-17 08:50:36,JLeroux,Not Used,No violations,2017,other_crime,Providence,41.8390013,-71.4281693,Smith Hill
2017-00131960,1,600 Mt Pleasant Ave,12,Larceny from Motor Vehicle,2017-12-17 08:36:00,JO,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.8446451,-71.4575338,Mount Pleasant
2017-00131954,1,102 Linwood Ave,12,Vandalism,2017-12-17 07:02:12,MChasse,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.80746269999999,-71.43596939999999,West End Providence
2017-00131950,1,269 Webster Ave,12,RI Statute Violation,2017-12-17 06:19:00,MFadale,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2017,other_crime,Providence,41.8070549,-71.44782,Silver Lake
2017-00131950,1,269 Webster Ave,12,Disorderly Conduct,2017-12-17 06:19:00,MFadale,11-45-1,DISORDERLY CONDUCT,2017,other_crime,Providence,41.8070549,-71.44782,Silver Lake
2017-00131950,1,269 Webster Ave,12,"Assault, Threats",2017-12-17 06:19:00,MFadale,11-42-4,THREATS TO PUBLIC OFFICIALS,2017,violent_crime,Providence,41.8070549,-71.44782,Silver Lake
2017-00131950,1,269 Webster Ave,12,RI Statute Violation,2017-12-17 06:19:00,MFadale,11-59-3,VIOLATION OF RESTRAINING ORDER,2017,other_crime,Providence,41.8070549,-71.44782,Silver Lake
2017-00131945,0,55 Rochambeau Ave,12,Medical Aid,2017-12-17 05:35:00,GVargas,Not Used,No violations,2017,other_crime,Providence,41.8464494,-71.40292339999999,Hope
2017-00131943,0,276 Washington Ave,12,Medical Aid,2017-12-17 05:14:00,JCascione,Not Used,No violations,2017,other_crime,Providence,41.7870891,-71.4004712,Washington Park
2017-00131916,1,393 Charles St,12,Larceny from Motor Vehicle,2017-12-17 03:05:00,SCampbell,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.8451742,-71.41864199999999,Charles
2017-00131912,0,Providence Pl At Dean St ,12,Property Damage,2017-12-17 03:02:00,RHeaton,Not Used,No violations,2017,other_crime,Providence,41.8288203,-71.4265782,Valley
2017-00131893,1,1266 Broad St,12,Disorderly Conduct,2017-12-17 02:17:00,JLewis,11-45-1,DISORDERLY CONDUCT,2017,other_crime,Providence,41.7921249,-71.4063268,Washington Park
2017-00131893,1,1266 Broad St,12,RI Statute Violation,2017-12-17 02:17:00,JLewis,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2017,other_crime,Providence,41.7921249,-71.4063268,Washington Park
2017-00131888,0,124 Snow St,12,Disturbance,2017-12-17 02:02:00,AGroot,Not Used,No violations,2017,other_crime,Providence,41.8211599,-71.4135536,Downtown Providence
2017-00131884,0,775 Cranston St,12,Article Found,2017-12-17 01:52:00,LFerreras,Not Used,No violations,2017,other_crime,Providence,41.8041318,-71.43918289999999,West End Providence
2017-00131875,0,109 India St,12,Auto Towed,2017-12-17 01:31:00,RHeaton,Not Used,Parking or MV Violation,2017,other_crime,Providence,41.8170048,-71.3971837,Fox Point
2017-00131867,1,Lisbon St At Berkley St,12,Traffic Violation,2017-12-17 01:08:00,RCriner,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.832417,-71.4356689,Valley
2017-00131867,1,Lisbon St At Berkley St,12,Drug Offenses,2017-12-17 01:08:00,RCriner,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2017,other_crime,Providence,41.832417,-71.4356689,Valley
2017-00131860,0,246 Broad St,12,License Violation,2017-12-17 00:48:00,PSalmons,Not Used,No violations,2017,other_crime,Providence,41.8159155,-71.4198347,Federal Hill
2017-00131853,1,641 Admiral St,12,"Assault, Simple",2017-12-17 00:33:00,SFernandez,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.8489083,-71.4378119,Wanskuck
2017-00131846,1,Cutler Stat ,12,Traffic Violation,2017-12-17 00:13:00,BMcParlin,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",2017,other_crime,,,,
2017-00131845,1,Douglas Aveatfillmore St ,12,Traffic Violation,2017-12-17 00:11:00,RMalloy,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.8371944,-71.42231100000001,Smith Hill
2017-00131845,1,Douglas Aveatfillmore St ,12,Warrant\Capias,2017-12-17 00:11:00,RMalloy,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017,other_crime,Providence,41.8371944,-71.42231100000001,Smith Hill
2017-00131845,1,Douglas Aveatfillmore St ,12,RI Statute Violation,2017-12-17 00:11:00,RMalloy,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,2017,other_crime,Providence,41.8371944,-71.42231100000001,Smith Hill
2017-00131821,1,Puritan St At Potters Ave,12,Warrant\Capias,2017-12-16 23:14:00,LFerreras,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017,other_crime,Providence,41.8048154,-71.43711069999999,West End Providence
2017-00131820,1,91 Peace St,12,Traffic Violation,2017-12-16 23:10:00,RHeaton,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.8067408,-71.42358639999999,Elmwood
2017-00131819,1,Potters Ave At Broad St,12,Traffic Violation,2017-12-16 23:09:00,JGutierrez,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.80299300000001,-71.4189101,Lower South Providence
2017-00500387,1,60 Valley St,12,Larceny from Motor Vehicle,2017-12-16 22:30:44,MCute,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.8193075,-71.44071880000001,Olneyville
2017-00131809,0,100 Hendrick St,12,Medical Aid,2017-12-16 22:24:00,PHourahan,Not Used,No violations,2017,other_crime,Providence,41.8274572,-71.44761199999999,Mount Pleasant
2017-00131805,1,2 Sackett St,12,Larceny from Motor Vehicle,2017-12-16 22:11:00,YGonzalez,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.7959812,-71.4122409,Elmwood
2017-00500388,1,Pine St At Richmond St,12,Larceny from Motor Vehicle,2017-12-16 22:03:26,MCute,11-41-1,LARCENY/U $1500 - FROM MV,2017,property_crime,Providence,41.8206158,-71.4118249,Downtown Providence
2017-00131795,0,80 Curtis St,12,Dispersals,2017-12-16 21:34:00,KMelfi,Not Used,No violations,2017,other_crime,Providence,41.8219041,-71.4511326,Olneyville
2017-00131796,1,29 Sandringham Ave,12,Larceny from Building,2017-12-16 21:32:00,CCastagliuolo,11-41-1,LARCENY/U $1500 - FROM BLD,2017,property_crime,Providence,41.8466284,-71.4363343,Elmhurst
2017-00131790,1,Admiral St ,12,Disorderly Conduct,2017-12-16 21:13:00,Central Station,11-45-1,DISORDERLY CONDUCT,2017,other_crime,Providence,41.8466995,-71.43225989999999,
2017-00131763,1,142 Whitmarsh St,12,"Assault, Simple",2017-12-16 19:08:00,TLambert,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.8058216,-71.4257992,West End Providence
2017-00131763,1,142 Whitmarsh St,12,"Larceny, Other",2017-12-16 19:08:00,TLambert,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.8058216,-71.4257992,West End Providence
2017-00131767,0,3 Mawney St,12,Violation of Restraining Order,2017-12-16 18:46:00,JStanzione,Not Used,No violations,2017,other_crime,Providence,41.8037938,-71.4225743,Elmwood
2017-00131755,0,Greeley St At Russo St,12,"Assault,Felony",2017-12-16 18:38:00,EBreault,Not Used,No violations,2017,other_crime,Providence,41.852044,-71.4210221,Charles
2017-00131753,1,45 Olneyville Sq,12,"Larceny, Other",2017-12-16 18:32:00,MCifuentes,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.817032,-71.443276,Olneyville
2017-00131754,1,155 Unit St,12,"Assault, Simple",2017-12-16 18:25:00,RCarlin,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.8296988,-71.45454149999999,Mount Pleasant
2017-00131749,0,50 Pocasset Ave,12,Request for Assistance,2017-12-16 18:22:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.8122818,-71.4492611,Silver Lake
2017-00131747,1,1050 Chalkstone Ave,12,Traffic Violation,2017-12-16 18:16:00,DJohnson,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.8321654,-71.44268989999999,Elmhurst
2017-00131731,1,15 Deborah St,12,"Assault, Simple",2017-12-16 17:13:00,BMurphy,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.8130028,-71.45159919999999,Silver Lake
2017-00131728,1,150 Fillmore St,12,Larceny from Building,2017-12-16 17:08:00,Central Station,11-41-1,LARCENY/U $1500 - FROM BLD,2017,property_crime,Providence,41.8405972,-71.4202191,Wanskuck
2017-00131720,1,101 Cedar St,12,Larceny from Building,2017-12-16 16:34:00,JLopes,11-41-1,LARCENY/O $1500 - FROM BLD,2017,property_crime,Providence,41.8251528,-71.4251589,Ward 13
2017-00131718,1,227 Lowell Ave,12,Vandalism,2017-12-16 16:30:00,MCamardo,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.8152486,-71.4595406,Hartford
2017-00131716,1,725 Branch Ave,12,Motor Vehicle Theft,2017-12-16 16:28:00,AMoore,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.8540977,-71.42907,Wanskuck
2017-00131714,0,81 Washington Ave,12,Missing Persons,2017-12-16 16:25:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.788883,-71.3928617,Washington Park
2017-00131713,1,11 Abbottsford Ct,12,Burglary,2017-12-16 16:16:00,DCastigliego,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,2017,property_crime,Providence,41.8376196,-71.3967944,Blackstone
2017-00131709,0,278 Thurbers Ave,12,Lost Article,2017-12-16 16:07:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.798347,-71.41077980000001,Lower South Providence
2017-00131703,1,Emerson St At Sumter St,12,"Larceny, Other",2017-12-16 15:46:09,JRodrigues,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.7972776,-71.41572099999999,Elmwood
2017-00131701,1,283 Chad Brown St,12,RI Statute Violation,2017-12-16 15:36:00,MMena-Torres,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2017,other_crime,Providence,41.84035,-71.42211499999999,Wanskuck
2017-00131701,1,283 Chad Brown St,12,RI Statute Violation,2017-12-16 15:36:00,MMena-Torres,15-15-3,VIOLATION OF PROTECTIVE ORDER,2017,other_crime,Providence,41.84035,-71.42211499999999,Wanskuck
